

1	Basket-of-tablets	basket-of-tablet	basket-of-tablet	NNS	NNS	_	_	0	0	ROOT	ROOT	_	_


1	xxx	xxx	xxx	NN	NN	_	_	0	0	ROOT	ROOT	_	_


1	xxx	xxx	xxx	NN	NN	_	_	0	0	ROOT	ROOT	_	_


1	xxx	xxx	xxx	NN	NN	_	_	0	0	ROOT	ROOT	_	_


1	xxx	xxx	xxx	NN	NN	_	_	0	0	ROOT	ROOT	_	_


1	xxx	xxx	xxx	NN	NN	_	_	0	0	ROOT	ROOT	_	_


1	xxx	xxx	xxx	NN	NN	_	_	0	0	ROOT	ROOT	_	_


1	3	3	3	CD	CD	_	_	2	2	NMOD	NMOD	_	_	_
2	sila3	sila3	sila3	NN	NN	_	_	0	0	ROOT	ROOT	Y	sila3.01	_
3	of	of	of	IN	IN	_	_	2	2	NMOD	NMOD	_	_	A1
4	plant	plant	plant	NN	NN	_	_	5	5	NMOD	NMOD	_	_	_
5	oil	oil	oil	NN	NN	_	_	3	3	PMOD	PMOD	_	_	_
6	,	,	,	,	,	_	_	2	2	P	P	_	_	_


1	from	from	from	IN	IN	_	_	0	0	ROOT	ROOT	_	_
2	Šara-kam	šara-kam	šara-kam	NNP	NNP	_	_	1	1	PMOD	PMOD	_	_
3	,	,	,	,	,	_	_	1	1	P	P	_	_


1	sealed	seal	seal	VBN	VBN	_	_	2	2	NMOD	NMOD	_	_	_
2	tablet	tablet	tablet	NN	NN	_	_	0	0	ROOT	ROOT	Y	tablet.01	_
3	of	of	of	IN	IN	_	_	2	2	NMOD	NMOD	_	_	A1
4	the	the	the	DT	DT	_	_	5	5	NMOD	NMOD	_	_	_
5	governor	governor	governor	NN	NN	_	_	3	3	PMOD	PMOD	_	_	_
6	.	.	.	.	.	_	_	2	2	P	P	_	_	_


1	Month	month	month	NN	NN	_	_	0	0	ROOT	ROOT	_	_	_
2	:	:	:	:	:	_	_	1	1	P	P	_	_	_
3	“	“	“	NN	NN	_	_	5	5	NMOD	NMOD	_	_	_
4	nesag	nesag	nesag	NN	NN	_	_	5	5	NMOD	NMOD	_	_	_
5	offering	offering	offering	NN	NN	_	_	1	1	NMOD	NMOD	Y	offering.01	_
6	,	,	,	,	,	_	_	5	5	P	P	_	_	_
7	”	”	”	CC	CC	_	_	5	5	NMOD	NMOD	_	_	_


1	year	year	year	NN	NN	_	_	8	8	TMP	TMP	_	_	_
2	after	after	after	IN	IN	_	_	1	1	TMP	TMP	_	_	_
3	:	:	:	:	:	_	_	2	2	P	P	_	_	_
4	“	“	“	:	:	_	_	1	1	P	P	_	_	_
5	The	the	the	DT	DT	_	_	7	7	NMOD	NMOD	_	_	A1
6	Amorite	amorite	amorite	JJ	JJ	_	_	7	7	NMOD	NMOD	_	_	A1
7	wall	wall	wall	NN	NN	_	_	8	8	SBJ	SBJ	_	_	_
8	was	be	be	VBD	VBD	_	_	0	0	ROOT	ROOT	_	_	_
9	built	build	build	VBN	VBN	_	_	8	8	VC	VC	Y	build.01	_
10	,	,	,	,	,	_	_	9	9	P	P	_	_	_
11	”	”	”	DT	DT	_	_	12	12	NMOD	NMOD	_	_	AM-TMP
12	year	year	year	NN	NN	_	_	9	9	TMP	TMP	_	_	AM-TMP
13	after	after	after	IN	IN	_	_	12	12	NMOD	NMOD	_	_	_
14	.	.	.	.	.	_	_	8	8	P	P	_	_	_


1	Šu-Suen	šu-suen	šu-suen	JJ	JJ	_	_	0	0	ROOT	ROOT	_	_


1	strong	strong	strong	JJ	JJ	_	_	2	2	NMOD	NMOD	_	_
2	king	king	king	NN	NN	_	_	0	0	ROOT	ROOT	_	_
3	,	,	,	,	,	_	_	2	2	P	P	_	_


1	king	king	king	NN	NN	_	_	0	0	ROOT	ROOT	Y	king.02	_
2	of	of	of	IN	IN	_	_	1	1	NMOD	NMOD	_	_	A1
3	Ur	ur	ur	NNP	NNP	_	_	2	2	PMOD	PMOD	_	_	_
4	,	,	,	,	,	_	_	1	1	P	P	_	_	_


1	king	king	king	NN	NN	_	_	0	0	ROOT	ROOT	Y	king.01	_
2	of	of	of	IN	IN	_	_	1	1	NMOD	NMOD	_	_	A1
3	the	the	the	DT	DT	_	_	5	5	NMOD	NMOD	_	_	_
4	four	four	four	CD	CD	_	_	5	5	NAME	NAME	_	_	_
5	corners	corner	corner	NNS	NNS	_	_	2	2	PMOD	PMOD	_	_	_


1	Ayakalla	ayakalla	ayakalla	NNP	NNP	_	_	0	0	ROOT	ROOT	_	_
2	,	,	,	,	,	_	_	1	1	P	P	_	_


1	governor	governor	governor	NN	NN	_	_	0	0	ROOT	ROOT	_	_


1	of	of	of	IN	IN	_	_	0	0	ROOT	ROOT	_	_
2	Umma	umma	umma	NNP	NNP	_	_	1	1	PMOD	PMOD	_	_
3	,	,	,	,	,	_	_	1	1	P	P	_	_


1	is	be	be	VBZ	VBZ	_	_	0	0	ROOT	ROOT	_	_	_
2	your	your	your	PRP$	PRP$	_	_	3	3	NMOD	NMOD	_	_	_
3	servant	servant	servant	NN	NN	_	_	1	1	SBJ	SBJ	Y	servant.01	_
4	.	.	.	.	.	_	_	1	1	P	P	_	_	_


1	Basket-of-tablets	basket-of-tablet	basket-of-tablet	NNS	NNS	_	_	0	0	ROOT	ROOT	_	_


1	barley	barley	barley	NN	NN	_	_	2	2	NMOD	NMOD	_	_	_
2	rations	ration	ration	NNS	NNS	_	_	0	0	ROOT	ROOT	Y	ration.01	_
3	,	,	,	,	,	_	_	2	2	P	P	_	_	_
4	wool	wool	wool	NN	NN	_	_	5	5	NMOD	NMOD	_	_	A1
5	rations	ration	ration	NNS	NNS	_	_	2	2	NMOD	NMOD	_	_	A1
6	,	,	,	,	,	_	_	2	2	P	P	_	_	_
7	of	of	of	IN	IN	_	_	4	4	DEP	DEP	_	_	_


1	female	female	female	NN	NN	_	_	2	2	NMOD	NMOD	_	_
2	weavers	weaver	weaver	NNS	NNS	_	_	0	0	ROOT	ROOT	_	_


1	are	be	be	VBP	VBP	_	_	0	0	ROOT	ROOT	_	_
2	here	here	here	RB	RB	_	_	1	1	LOC-PRD	LOC-PRD	_	_
3	;	;	;	:	:	_	_	1	1	P	P	_	_


1	year	year	year	NN	NN	_	_	11	11	TMP	TMP	_	_	_	AM-TMP
2	:	:	:	:	:	_	_	1	1	P	P	_	_	_	_
3	“	“	“	:	:	_	_	1	1	P	P	_	_	_	_
4	The	the	the	DT	DT	_	_	5	5	NMOD	NMOD	_	_	_	_
5	princess	princess	princess	NN	NN	_	_	11	11	SBJ	SBJ	_	_	_	A1
6	to	to	to	TO	TO	_	_	5	5	NMOD	NMOD	_	_	_	_
7	the	the	the	DT	DT	_	_	8	8	NMOD	NMOD	_	_	A0	_
8	governor	governor	governor	NN	NN	_	_	6	6	PMOD	PMOD	Y	governor.01	A0	_
9	of	of	of	IN	IN	_	_	8	8	NMOD	NMOD	_	_	A2	_
10	Zabsali	zabsali	zabsali	NNP	NNP	_	_	9	9	PMOD	PMOD	_	_	_	_
11	was	be	be	VBD	VBD	_	_	0	0	ROOT	ROOT	_	_	_	_
12	married	marry	marry	VBN	VBN	_	_	11	11	VC	VC	Y	marry.01	_	_
13	.	.	.	.	.	_	_	11	11	P	P	_	_	_	_
14	”	”	”	''	''	_	_	11	11	P	P	_	_	_	_


1	3	3	3	CD	CD	_	_	2	2	NMOD	NMOD	_	_	A1
2	cadaver	cadaver	cadaver	NN	NN	_	_	6	6	SBJ	SBJ	_	_	_
3	,	,	,	,	,	_	_	2	2	P	P	_	_	_
4	ram	ram	ram	NN	NN	_	_	2	2	APPO	APPO	_	_	_
5	,	,	,	,	,	_	_	2	2	P	P	_	_	_
6	grain-fed	grain-f	grain-f	VBN	VBN	_	_	0	0	ROOT	ROOT	Y	grain-f.01	_
7	,	,	,	,	,	_	_	6	6	P	P	_	_	_


1	from	from	from	IN	IN	_	_	4	4	DEP	DEP	_	_
2	Ba	ba	ba	NNP	NNP	_	_	1	1	PMOD	PMOD	_	_
3	’	’	’	NNP	NNP	_	_	4	4	NAME	NAME	_	_
4	aga	aga	aga	NNP	NNP	_	_	0	0	ROOT	ROOT	_	_
5	,	,	,	,	,	_	_	4	4	P	P	_	_
6	the	the	the	DT	DT	_	_	7	7	NMOD	NMOD	_	_
7	fattener	fattener	fattener	NN	NN	_	_	4	4	APPO	APPO	_	_
8	,	,	,	,	,	_	_	4	4	P	P	_	_


1	did	do	do	VBD	VBD	_	_	0	0	ROOT	ROOT	_	_
2	Adda-rabi	adda-rabi	adda-rabi	NNP	NNP	_	_	1	1	SBJ	SBJ	_	_
3	,	,	,	,	,	_	_	2	2	P	P	_	_
4	the	the	the	DT	DT	_	_	5	5	NMOD	NMOD	_	_
5	agrig	agrig	agrig	NN	NN	_	_	2	2	APPO	APPO	_	_
6	,	,	,	,	,	_	_	1	1	P	P	_	_


1	receive	receive	receive	NN	NN	_	_	0	0	ROOT	ROOT	_	_
2	;	;	;	:	:	_	_	1	1	P	P	_	_


1	month	month	month	NN	NN	_	_	2	2	NMOD	NMOD	_	_	_	_	_
2	“	“	“	NN	NN	_	_	3	3	NMOD	NMOD	Y	“.01	_	A1	_
3	Festival	festival	festival	NN	NN	_	_	10	10	SBJ	SBJ	Y	festival.01	_	_	A1
4	of	of	of	IN	IN	_	_	3	3	NMOD	NMOD	_	_	A1	A1	_
5	Lisi	lisi	lisi	NNP	NNP	_	_	4	4	PMOD	PMOD	_	_	_	_	_
6	,	,	,	,	,	_	_	10	10	P	P	_	_	_	_	_
7	”	”	”	:	:	_	_	10	10	P	P	_	_	_	_	_
8	day	day	day	NN	NN	_	_	9	9	NMOD	NMOD	_	_	_	_	_
9	3	3	3	CD	CD	_	_	10	10	SBJ	SBJ	_	_	_	_	A1
10	elapsed	elapse	elapse	VBD	VBD	_	_	0	0	ROOT	ROOT	Y	elapse.01	_	_	_
11	,	,	,	,	,	_	_	10	10	P	P	_	_	_	_	_


1	year	year	year	NN	NN	_	_	0	0	ROOT	ROOT	_	_	_	_	AM-TMP
2	:	:	:	:	:	_	_	1	1	P	P	_	_	_	_	_
3	“	“	“	:	:	_	_	1	1	P	P	_	_	_	_	_
4	The	the	the	DT	DT	_	_	5	5	NMOD	NMOD	_	_	_	_	_
5	priest	priest	priest	NN	NN	_	_	12	12	SBJ	SBJ	Y	priest.01	_	_	A1
6	of	of	of	IN	IN	_	_	5	5	NMOD	NMOD	_	_	A1	_	_
7	Inanna	inanna	inanna	NNP	NNP	_	_	6	6	PMOD	PMOD	Y	inanna.01	_	_	_
8	of	of	of	IN	IN	_	_	7	7	NMOD	NMOD	_	_	_	A1	_
9	Uruk	uruk	uruk	NNP	NNP	_	_	8	8	PMOD	PMOD	_	_	_	_	_
10	by	by	by	IN	IN	_	_	5	5	NMOD	NMOD	_	_	A0	_	_
11	goat	goat	goat	NN	NN	_	_	10	10	PMOD	PMOD	_	_	_	_	_
12	was	be	be	VBD	VBD	_	_	1	1	NMOD	NMOD	_	_	_	_	_
13	chosen	choose	choose	VBN	VBN	_	_	12	12	VC	VC	Y	choose.01	_	_	_
14	.	.	.	.	.	_	_	1	1	P	P	_	_	_	_	_
15	”	”	”	''	''	_	_	1	1	P	P	_	_	_	_	_


1	Basket-of-tablets	basket-of-tablet	basket-of-tablet	NNS	NNS	_	_	0	0	ROOT	ROOT	_	_


1	sealed	seal	seal	VBN	VBN	_	_	2	2	NMOD	NMOD	_	_	_	_
2	documents	document	document	NNS	NNS	_	_	0	0	ROOT	ROOT	Y	document.01	_	_
3	of	of	of	IN	IN	_	_	2	2	NMOD	NMOD	_	_	A1	_
4	conveyances	conveyance	conveyance	NNS	NNS	_	_	3	3	PMOD	PMOD	Y	conveyance.01	_	_
5	of	of	of	IN	IN	_	_	4	4	NMOD	NMOD	_	_	_	A1
6	the	the	the	DT	DT	_	_	7	7	NMOD	NMOD	_	_	_	_
7	shipyard	shipyard	shipyard	NN	NN	_	_	5	5	PMOD	PMOD	_	_	_	_


1	of	of	of	IN	IN	_	_	0	0	ROOT	ROOT	_	_
2	Lu-sa-izu	lu-sa-izu	lu-sa-izu	NNP	NNP	_	_	1	1	PMOD	PMOD	_	_


1	are	be	be	VBP	VBP	_	_	0	0	ROOT	ROOT	_	_
2	here	here	here	RB	RB	_	_	1	1	LOC-PRD	LOC-PRD	_	_
3	;	;	;	:	:	_	_	1	1	P	P	_	_


1	year	year	year	NN	NN	_	_	0	0	ROOT	ROOT	_	_	AM-TMP
2	:	:	:	:	:	_	_	1	1	P	P	_	_	_
3	“	“	“	NN	NN	_	_	4	4	NMOD	NMOD	_	_	A1
4	Simanum	simanum	simanum	NN	NN	_	_	5	5	SBJ	SBJ	_	_	_
5	was	be	be	VBD	VBD	_	_	1	1	NMOD	NMOD	_	_	_
6	destroyed	destroy	destroy	VBN	VBN	_	_	5	5	VC	VC	Y	destroy.01	_
7	,	,	,	,	,	_	_	1	1	P	P	_	_	_
8	”	”	”	:	:	_	_	1	1	P	P	_	_	_


1	and	and	and	CC	CC	_	_	0	0	ROOT	ROOT	_	_


1	year	year	year	NN	NN	_	_	7	7	TMP	TMP	_	_	_
2	:	:	:	:	:	_	_	1	1	P	P	_	_	_
3	“	“	“	:	:	_	_	1	1	P	P	_	_	_
4	The	the	the	DT	DT	_	_	6	6	NMOD	NMOD	_	_	A1
5	Amorite	amorite	amorite	JJ	JJ	_	_	6	6	NMOD	NMOD	_	_	A1
6	wall	wall	wall	NN	NN	_	_	7	7	SBJ	SBJ	_	_	_
7	was	be	be	VBD	VBD	_	_	0	0	ROOT	ROOT	_	_	_
8	erected	erect	erect	VBN	VBN	_	_	7	7	VC	VC	Y	erect.01	_
9	.	.	.	.	.	_	_	7	7	P	P	_	_	_
10	”	”	”	''	''	_	_	7	7	P	P	_	_	_


1	For	for	for	IN	IN	_	_	0	0	ROOT	ROOT	_	_
2	Ninurima	ninurima	ninurima	NNP	NNP	_	_	1	1	PMOD	PMOD	_	_
3	,	,	,	,	,	_	_	1	1	P	P	_	_


1	his	his	his	PRP$	PRP$	_	_	2	2	NMOD	NMOD	_	_
2	mistress	mistress	mistress	NN	NN	_	_	0	0	ROOT	ROOT	_	_
3	,	,	,	,	,	_	_	2	2	P	P	_	_


1	Šulgi	šulgi	šulgi	NN	NN	_	_	0	0	ROOT	ROOT	_	_
2	,	,	,	,	,	_	_	1	1	P	P	_	_


1	the	the	the	DT	DT	_	_	3	3	NMOD	NMOD	_	_
2	mighty	mighty	mighty	JJ	JJ	_	_	3	3	NMOD	NMOD	_	_
3	man	man	man	NN	NN	_	_	0	0	ROOT	ROOT	_	_
4	,	,	,	,	,	_	_	3	3	P	P	_	_


1	king	king	king	NN	NN	_	_	0	0	ROOT	ROOT	Y	king.01	_
2	of	of	of	IN	IN	_	_	1	1	NMOD	NMOD	_	_	A1
3	Ur	ur	ur	NNP	NNP	_	_	2	2	PMOD	PMOD	_	_	_


1	and	and	and	CC	CC	_	_	0	0	ROOT	ROOT	_	_	_
2	king	king	king	NN	NN	_	_	1	1	CONJ	CONJ	Y	king.01	_
3	of	of	of	IN	IN	_	_	2	2	NMOD	NMOD	_	_	A1
4	Sumer	sumer	sumer	NNP	NNP	_	_	3	3	PMOD	PMOD	_	_	_
5	and	and	and	CC	CC	_	_	4	4	COORD	COORD	_	_	_
6	Akkad	akkad	akkad	NNP	NNP	_	_	5	5	CONJ	CONJ	_	_	_
7	,	,	,	,	,	_	_	1	1	P	P	_	_	_


1	her	her	her	PRP$	PRP$	_	_	3	3	NMOD	NMOD	_	_	_
2	Karzida	karzida	karzida	NNP	NNP	_	_	3	3	NMOD	NMOD	_	_	_
3	temple	temple	temple	NN	NN	_	_	0	0	ROOT	ROOT	Y	temple.01	_


1	he	he	he	PRP	PRP	_	_	2	2	SBJ	SBJ	_	_	_
2	built	build	build	VBD	VBD	_	_	0	0	ROOT	ROOT	Y	build.01	_
3	for	for	for	IN	IN	_	_	2	2	ADV	ADV	_	_	AM-PNC
4	her	her	her	PRP	PRP	_	_	3	3	PMOD	PMOD	_	_	_
5	.	.	.	.	.	_	_	2	2	P	P	_	_	_


1	3	3	3	CD	CD	_	_	2	2	NMOD	NMOD	_	_	_
2	gur	gur	gur	NN	NN	_	_	0	0	ROOT	ROOT	Y	gur.01	_
3	of	of	of	IN	IN	_	_	2	2	NMOD	NMOD	_	_	A1
4	alkali-plant	alkali-plant	alkali-plant	NN	NN	_	_	3	3	PMOD	PMOD	_	_	_


1	from	from	from	IN	IN	_	_	0	0	ROOT	ROOT	_	_	_	_
2	Akalla	akalla	akalla	NNP	NNP	_	_	1	1	PMOD	PMOD	_	_	_	_
3	,	,	,	,	,	_	_	2	2	P	P	_	_	_	_
4	scribe	scribe	scribe	NN	NN	_	_	2	2	APPO	APPO	Y	scribe.01	_	_
5	of	of	of	IN	IN	_	_	4	4	NMOD	NMOD	_	_	A1	_
6	the	the	the	DT	DT	_	_	8	8	NMOD	NMOD	_	_	_	_
7	exchange	exchange	exchange	NN	NN	_	_	8	8	NMOD	NMOD	_	_	_	A1
8	agents	agent	agent	NNS	NNS	_	_	5	5	PMOD	PMOD	Y	agent.01	_	A0
9	,	,	,	,	,	_	_	2	2	P	P	_	_	_	_


1	did	do	do	VBD	VBD	_	_	0	0	ROOT	ROOT	_	_
2	Dingira	dingira	dingira	NNP	NNP	_	_	1	1	SBJ	SBJ	_	_


1	receive	receive	receive	NN	NN	_	_	0	0	ROOT	ROOT	_	_
2	.	.	.	.	.	_	_	1	1	P	P	_	_


1	3	3	3	CD	CD	_	_	2	2	NMOD	NMOD	_	_	_
2	gur	gur	gur	NN	NN	_	_	0	0	ROOT	ROOT	Y	gur.01	_
3	of	of	of	IN	IN	_	_	2	2	NMOD	NMOD	_	_	A1
4	alkali-plant	alkali-plant	alkali-plant	NN	NN	_	_	3	3	PMOD	PMOD	_	_	_


1	from	from	from	IN	IN	_	_	0	0	ROOT	ROOT	_	_	_	_
2	Akalla	akalla	akalla	NNP	NNP	_	_	1	1	PMOD	PMOD	_	_	_	_
3	,	,	,	,	,	_	_	2	2	P	P	_	_	_	_
4	scribe	scribe	scribe	NN	NN	_	_	2	2	APPO	APPO	Y	scribe.01	_	_
5	of	of	of	IN	IN	_	_	4	4	NMOD	NMOD	_	_	A1	_
6	the	the	the	DT	DT	_	_	8	8	NMOD	NMOD	_	_	_	_
7	exchange	exchange	exchange	NN	NN	_	_	8	8	NMOD	NMOD	_	_	_	A1
8	agents	agent	agent	NNS	NNS	_	_	5	5	PMOD	PMOD	Y	agent.01	_	A0
9	,	,	,	,	,	_	_	2	2	P	P	_	_	_	_


1	did	do	do	VBD	VBD	_	_	0	0	ROOT	ROOT	_	_
2	Dingira	dingira	dingira	NNP	NNP	_	_	1	1	SBJ	SBJ	_	_
3	receive	receive	receive	NN	NN	_	_	1	1	VC	VC	_	_
4	.	.	.	.	.	_	_	1	1	P	P	_	_


1	Month	month	month	NN	NN	_	_	0	0	ROOT	ROOT	_	_	A1
2	:	:	:	:	:	_	_	1	1	P	P	_	_	_
3	“	“	“	PRP	PRP	_	_	4	4	SBJ	SBJ	_	_	AM-MOD
4	mineš	mineš	mineš	MD	MD	_	_	1	1	NMOD	NMOD	_	_	AM-MOD
5	”	”	”	VB	VB	_	_	4	4	VC	VC	Y	”.01	_
6	,	,	,	,	,	_	_	1	1	P	P	_	_	_


1	year	year	year	NN	NN	_	_	4	4	NAME	NAME	_	_	A0
2	:	:	:	:	:	_	_	4	4	NAME	NAME	_	_	A0
3	“	“	“	PRP	PRP	_	_	4	4	NAME	NAME	_	_	A0
4	Puzriš-Dagan	puzriš-dagan	puzriš-dagan	NNP	NNP	_	_	5	5	SBJ	SBJ	_	_	_
5	was	be	be	VBD	VBD	_	_	0	0	ROOT	ROOT	_	_	_
6	erected	erect	erect	VBN	VBN	_	_	5	5	VC	VC	Y	erect.01	_
7	”	”	”	NN	NN	_	_	6	6	OBJ	OBJ	_	_	A1
8	.	.	.	.	.	_	_	5	5	P	P	_	_	_


1	3	3	3	CD	CD	_	_	2	2	NMOD	NMOD	_	_
2	Nigurum	nigurum	nigurum	NNP	NNP	_	_	0	0	ROOT	ROOT	_	_
3	,	,	,	,	,	_	_	2	2	P	P	_	_


1	living	live	live	VBG	VBG	_	_	0	0	ROOT	ROOT	Y	live.01	_
2	in	in	in	IN	IN	_	_	1	1	LOC	LOC	_	_	AM-LOC
3	the	the	the	DT	DT	_	_	4	4	NMOD	NMOD	_	_	_
4	prison	prison	prison	NN	NN	_	_	2	2	PMOD	PMOD	_	_	_
5	,	,	,	,	,	_	_	1	1	P	P	_	_	_


1	from	from	from	IN	IN	_	_	4	4	DIR	DIR	_	_
2	the	the	the	DT	DT	_	_	3	3	NMOD	NMOD	_	_
3	month	month	month	NN	NN	_	_	1	1	PMOD	PMOD	_	_
4	“	“	“	NN	NN	_	_	0	0	ROOT	ROOT	_	_
5	Lisi	lisi	lisi	NNP	NNP	_	_	6	6	NAME	NAME	_	_
6	”	”	”	NNP	NNP	_	_	4	4	APPO	APPO	_	_
7	,	,	,	,	,	_	_	4	4	P	P	_	_


1	of	of	of	IN	IN	_	_	5	5	NMOD	NMOD	_	_	_	_
2	the	the	the	DT	DT	_	_	3	3	NMOD	NMOD	_	_	_	_
3	year	year	year	NN	NN	_	_	1	1	PMOD	PMOD	_	_	_	_
4	:	:	:	:	:	_	_	5	5	P	P	_	_	_	_
5	“	“	“	NN	NN	_	_	0	0	ROOT	ROOT	Y	“.01	_	_
6	when	when	when	WRB	WRB	_	_	11	11	TMP	TMP	_	_	_	R-AM-TMP
7	the	the	the	DT	DT	_	_	9	9	NMOD	NMOD	_	_	_	_
8	lofty	lofty	lofty	JJ	JJ	_	_	9	9	NMOD	NMOD	_	_	_	_
9	stela	stela	stela	NN	NN	_	_	10	10	SBJ	SBJ	_	_	_	A0
10	was	be	be	VBD	VBD	_	_	5	5	NMOD	NMOD	_	_	_	_
11	erected	erect	erect	VBN	VBN	_	_	10	10	VC	VC	Y	erect.01	_	_
12	”	”	”	NN	NN	_	_	11	11	OBJ	OBJ	_	_	_	A1
13	,	,	,	,	,	_	_	5	5	P	P	_	_	_	_


1	to	to	to	TO	TO	_	_	4	4	TMP	TMP	_	_
2	the	the	the	DT	DT	_	_	3	3	NMOD	NMOD	_	_
3	month	month	month	NN	NN	_	_	1	1	PMOD	PMOD	_	_
4	“	“	“	NN	NN	_	_	0	0	ROOT	ROOT	_	_
5	Dumuzi	dumuzi	dumuzi	NNP	NNP	_	_	6	6	NAME	NAME	_	_
6	”	”	”	NNP	NNP	_	_	4	4	APPO	APPO	_	_
7	,	,	,	,	,	_	_	4	4	P	P	_	_


1	of	of	of	IN	IN	_	_	5	5	NMOD	NMOD	_	_	_	_
2	the	the	the	DT	DT	_	_	3	3	NMOD	NMOD	_	_	_	_
3	year	year	year	NN	NN	_	_	1	1	PMOD	PMOD	_	_	_	_
4	:	:	:	:	:	_	_	5	5	P	P	_	_	_	_
5	“	“	“	NN	NN	_	_	0	0	ROOT	ROOT	Y	“.01	_	_
6	when	when	when	WRB	WRB	_	_	9	9	TMP	TMP	_	_	_	R-AM-TMP
7	Madazabšali	madazabšali	madazabšali	NNP	NNP	_	_	8	8	SBJ	SBJ	_	_	_	A0
8	was	be	be	VBD	VBD	_	_	5	5	NMOD	NMOD	_	_	_	_
9	destroyed	destroy	destroy	VBN	VBN	_	_	8	8	VC	VC	Y	destroy.01	_	_
10	”	”	”	NN	NN	_	_	9	9	OBJ	OBJ	_	_	_	A1
11	.	.	.	.	.	_	_	5	5	P	P	_	_	_	_


1	Overseer	overseer	overseer	NN	NN	_	_	0	0	ROOT	ROOT	_	_
2	:	:	:	:	:	_	_	1	1	P	P	_	_
3	Lu-ku-…	lu-ku-…	lu-ku-…	NN	NN	_	_	1	1	NMOD	NMOD	_	_


1	Sealed	seal	seal	VBN	VBN	_	_	2	2	NMOD	NMOD	_	_	_
2	document	document	document	NN	NN	_	_	0	0	ROOT	ROOT	Y	document.01	_
3	of	of	of	IN	IN	_	_	2	2	NMOD	NMOD	_	_	A1
4	Atu	atu	atu	NNP	NNP	_	_	3	3	PMOD	PMOD	_	_	_
5	.	.	.	.	.	_	_	2	2	P	P	_	_	_


1	Atu	atu	atu	NNP	NNP	_	_	0	0	ROOT	ROOT	_	_
2	,	,	,	,	,	_	_	1	1	P	P	_	_
3	the	the	the	DT	DT	_	_	4	4	NMOD	NMOD	_	_
4	scribe	scribe	scribe	NN	NN	_	_	1	1	APPO	APPO	_	_
5	,	,	,	,	,	_	_	1	1	P	P	_	_


1	Son	son	son	NN	NN	_	_	0	0	ROOT	ROOT	Y	son.01	_
2	of	of	of	IN	IN	_	_	1	1	NMOD	NMOD	_	_	A1
3	Nigar-kidu	nigar-kidu	nigar-kidu	NNP	NNP	_	_	2	2	PMOD	PMOD	_	_	_
4	,	,	,	,	,	_	_	1	1	P	P	_	_	_


1	The	the	the	DT	DT	_	_	3	3	NMOD	NMOD	_	_	A0
2	police	police	police	NN	NN	_	_	3	3	NMOD	NMOD	_	_	A0
3	chief	chief	chief	NN	NN	_	_	0	0	ROOT	ROOT	Y	chief.02	A0
4	.	.	.	.	.	_	_	3	3	P	P	_	_	_


1	3	3	3	CD	CD	_	_	2	2	NMOD	NMOD	_	_
2	piglet	piglet	piglet	NN	NN	_	_	0	0	ROOT	ROOT	_	_
3	,	,	,	,	,	_	_	2	2	P	P	_	_


1	of	of	of	IN	IN	_	_	7	7	ADV	ADV	_	_	_
2	the	the	the	DT	DT	_	_	3	3	NMOD	NMOD	_	_	_
3	month	month	month	NN	NN	_	_	1	1	PMOD	PMOD	_	_	_
4	,	,	,	,	,	_	_	7	7	P	P	_	_	_
5	4	4	4	CD	CD	_	_	6	6	NMOD	NMOD	_	_	A1
6	day	day	day	NN	NN	_	_	7	7	SBJ	SBJ	_	_	_
7	passed	pass	pass	VBD	VBD	_	_	0	0	ROOT	ROOT	Y	pass.01	_
8	;	;	;	:	:	_	_	7	7	P	P	_	_	_


1	3	3	3	CD	CD	_	_	3	3	NMOD	NMOD	_	_
2	grain-fed	grain-f	grain-f	VBN	VBN	_	_	3	3	NMOD	NMOD	_	_
3	sheep	sheep	sheep	NN	NN	_	_	0	0	ROOT	ROOT	_	_
4	,	,	,	,	,	_	_	3	3	P	P	_	_


1	of	of	of	IN	IN	_	_	7	7	ADV	ADV	_	_	_
2	the	the	the	DT	DT	_	_	3	3	NMOD	NMOD	_	_	_
3	month	month	month	NN	NN	_	_	1	1	PMOD	PMOD	_	_	_
4	,	,	,	,	,	_	_	7	7	P	P	_	_	_
5	4	4	4	CD	CD	_	_	6	6	NMOD	NMOD	_	_	A1
6	day	day	day	NN	NN	_	_	7	7	SBJ	SBJ	_	_	_
7	passed	pass	pass	VBD	VBD	_	_	0	0	ROOT	ROOT	Y	pass.01	_
8	;	;	;	:	:	_	_	7	7	P	P	_	_	_


1	3	3	3	CD	CD	_	_	2	2	NMOD	NMOD	_	_
2	piglet	piglet	piglet	NN	NN	_	_	0	0	ROOT	ROOT	_	_
3	,	,	,	,	,	_	_	2	2	P	P	_	_


1	of	of	of	IN	IN	_	_	7	7	ADV	ADV	_	_	_
2	the	the	the	DT	DT	_	_	3	3	NMOD	NMOD	_	_	_
3	month	month	month	NN	NN	_	_	1	1	PMOD	PMOD	_	_	_
4	,	,	,	,	,	_	_	7	7	P	P	_	_	_
5	4	4	4	CD	CD	_	_	6	6	NMOD	NMOD	_	_	A1
